PayeeCustomerAccount,y,Sales3,Sales14,Sales27,Sales35,Sales36,Sales48,tier3,tier14,tier27,tier35,tier36,tier48,n_zeros,tier_gap,prods,State,City,pct_ret,Florfenicol_Family,Reproduction_Hormones,Total_Bios,All_Other,Panacur_Safeguard,Total_Implants,Zuprevo,Mastitis,Biologicals,Pharmaceuticals,manual_sales,enrol_batch,inh_tier,cluster
0010020462,1,1531.2,2296.8,3828,3828,4593.6,14863.42,0,0,0,0,0,1,1,0.4931956597829891,8,TX,City 14549,-0,0,4593.6,3922.66,0,6347.16,0,0,0,0,0,1,3,1,1
0010190820,1,793.92,1668.24,2492.16,4013.52,5516.88,7096.56,0,0,0,0,1,1,0,0.10483324166208312,3,NM,City 5887,-0,0,0,7096.56,0,0,0,0,0,0,0,0,3,1,5
0010158163,1,0,0,0,0,0,3546.83,0,0,0,0,0,0,5,0.7095079015803161,5,MN,City 8828,-0,0,0,926.8499999999999,0,0,2619.98,0,0,0,0,1,27,0,1
0010406741,1,754,754,754,4213.5,6964.5,7027,0,0,0,0,1,1,2,0.10135506775338766,11,MT,City 12904,-0,0,0,3947,0,0,3080,0,0,0,0,0,3,1,2
0010050877,1,0,2275.16,6717.74,12725.95,13838.38,13838.38,0,0,1,1,1,1,2,0.4419410970548527,12,NY,City 7443,0.016317954156756426,67.32,5822.28,678.0899999999999,6933.69,337,0,0,0,0,0,0,3,2,2
0010202996,2,0,281.28,515.68,656.32,796.96,937.6,0,0,0,0,0,0,1,0.18755751150230043,2,WI,City 6817,-0,0,0,0,937.5999999999999,0,0,0,0,0,0,0,3,3,5
0010009804,1,2596.44,2756.49,2756.49,3870.47,4002.69,4002.69,0,0,0,0,0,0,2,0.8006981396279256,10,NE,City 13697,-0,0,0,973.53,0,599,132.22,2297.94,0,0,0,0,3,2,2
0010028177,4,3532.5,5035.75,7703.35,10692.3,13077,16643.6,0,1,1,1,1,1,0,0.5822091104555227,4,TX,City 9010,-0,11805.800000000001,0,1751.6000000000001,0,3086.2,0,0,0,0,0,0,3,3,5
0010319790,1,1589.44,1589.44,1589.44,2430.44,2430.44,2430.44,0,0,0,0,0,0,4,0.4861852370474095,5,TX,City 8870,-0,0,0,1691.4,0,375.04,364,0,0,0,0,0,3,1,2
0010039434,2,1888.24,3031.41,11510.68,12589.42,14278.38,14464.25,0,0,1,1,1,1,0,0.4732361618080904,8,NV,City 7583,-0,4670.27,0,3231.9900000000002,166.44,0,6395.55,0,0,0,0,0,3,1,5
0010241318,3,-3196.29,-1455.47,8362.93,23272.71,25178.04,29279.44,0,0,1,1,2,2,0,0.1711844473778952,12,NE,City 854,0.14159849847226236,3544.65,689,3040.44,2527.91,0,20335.3,-857.86,0,0,0,0,3,4,2
0010083580,3,0,0,0,0,0,20535.51,0,0,0,0,0,1,5,0.7768143407170358,7,IA,City 2791,0.020934835021962268,0,0,3404.61,0,0,17130.9,0,0,0,0,1,3,2,1
0010297347,1,1096.43,1164.41,1865.32,3132.32,3749.38,4143.53,0,0,0,0,0,0,0,0.8288717743548709,15,IA,City 5956,-0,1172.94,268.68,1359,85.83,157.82999999999998,1099.25,0,0,0,0,0,3,0,2
0010020035,4,10664,22460.68,61822.68,64121.88,64392.08,82606.54,1,1,3,3,3,3,0,0.6521438428768574,10,KS,City 8638,-0,1622.1,0,2057.68,0,0,70925.4,8001.36,0,0,0,0,3,5,4
0010220540,4,18110.32,33586,45413.08,61588.01,77058.21,88938.65,1,2,2,3,3,3,0,0.7787885757715153,5,CA,City 13429,0.01465520440896972,40386.96,0,39659.84,8891.85,0,0,0,0,0,0,0,3,3,5
0010319053,4,341.75,2105.94,8308.59,9463.24,20683.22,25768.2,0,0,1,1,1,2,0,0.030729229169166795,13,NE,City 14605,-0,1622.1,0,4816.14,471.5,5624.1500000000005,10233.8,3000.51,0,0,0,0,3,4,5
0010221311,3,4606.92,4857.92,11698.6,17893.52,20095.68,22951.08,0,0,1,1,1,1,0,0.8975988799439973,6,VA,City 4946,0.031766683203904134,0,0,6794.1,0,13803.58,2353.4,0,0,0,0,0,3,2,2
0010090027,1,8805.66,8805.66,8805.66,10985.75,11158,11158,1,1,1,1,1,1,3,0.3079153957697885,8,KY,City 10055,-0,0,689,5583.96,0,2979.96,0,1905.08,0,0,0,0,3,1,2
0010157200,3,0,0,31456.42,36063.71,36826.84,40175.36,0,0,2,2,2,2,2,0.6070386815472619,12,MN,City 11500,0.007236299118814279,165.05,89.95,9093.75,0,2711.12,28115.489999999998,0,0,0,0,0,27,0,4
0010180641,4,6689.31,12129.17,22112.87,29027.74,38156.56,46009.8,1,1,1,2,2,2,0,0.8404256170246811,6,ID,City 5960,-0,2442.08,0,15052.24,28515.48,0,0,0,0,0,0,0,3,4,5
0010168096,2,5497.61,10680.33,16466.19,20955.75,23129.41,29765.69,1,1,1,1,1,2,0,0.1906352254090163,19,KS,City 5659,-0,540.7,0,18812.76,2066.09,2711.12,5635.02,0,0,0,0,0,3,2,5
0010199615,2,1555.18,3258.37,6927.59,8561.75,10288.56,12215.82,0,0,1,1,1,1,0,0.3608090404520226,4,VT,City 3698,-0,256.2,11959.619999999999,0,0,0,0,0,0,0,0,0,3,2,5
0010180986,1,912.39,1733.79,2783.84,3548.44,4681.99,5967.49,0,0,0,0,0,1,0,0.048376918845942286,3,CA,City 4695,-0,0,0,5967.49,0,0,0,0,0,0,0,0,3,1,5
0010159623,3,629.6,629.6,1290.7,1290.7,1290.7,12982.39,0,0,0,0,0,1,3,0.3991394569728487,12,SC,City 9214,-0,321.32,0,2777.87,748.6,638.4300000000001,1951.7,6001.02,0,543.45,0,0,3,1,1
0010345076,1,400.32,860.09,1331.57,2096.75,2162.75,2973.71,0,0,0,0,0,0,0,0.5948609721944389,5,NY,City 6454,-0,0,422.4,0,2138.81,0,0,412.5,0,0,0,0,3,1,5
0010268603,3,5892.42,9678.36,14291.59,19726.54,23798.87,29605.65,1,1,1,1,1,2,0,0.18423336933477344,5,CA,City 4096,-0,4922.639999999999,20671.2,3480,531.8100000000001,0,0,0,0,0,0,0,3,3,5
0010291071,1,0,0,0,0,0,4070.59,0,0,0,0,0,0,5,0.8142808561712342,3,NE,City 6160,-0,0,0,4044.65,25.94,0,0,0,0,0,0,1,3,0,1
0010016971,1,1439.79,3032.44,4955.9,7011.81,9418.6,11300.56,0,0,0,1,1,1,0,0.3150437521876094,8,ID,City 10085,-0,5420.96,0,5082.8099999999995,492.24,0,304.55,0,0,0,0,0,3,1,5
0010415929,1,0,129.76,448.48,448.48,3735.64,3913.24,0,0,0,0,0,0,2,0.7828045609121824,6,NC,City 8609,-0,177.6,0,471.64,3264,0,0,0,0,0,0,0,3,1,6
0010205561,5,21569.85,38872.98,61400.43,76505.22,94819.45,111172,1,2,3,3,3,4,0,0.11172111721117212,12,TX,City 5565,-0,19539.940000000002,18291.56,41834.14,31256.36,0,0,0,0,250,0,0,3,5,5
0010079821,1,1204.18,2263.72,4166.86,4884.94,5299.68,6429.04,0,0,0,0,1,1,0,0.07145557277863893,5,NY,City 1150,-0,1133.06,2244,2912.5,139.48,0,0,0,0,0,0,0,3,1,5
0010028408,1,480.52,1089.62,3399.25,15117.99,15117.99,16452.41,0,0,0,1,1,1,1,0.5726491324566229,7,OR,City 13597,-0,0,0,1571.46,942.48,0,13938.47,0,0,0,0,0,3,0,2
0010183444,2,6609.6,13998.36,20435.5,28912.42,34748.62,39288.28,1,1,1,2,2,2,0,0.5715540621624865,5,CA,City 13258,-0,540.7,31341.300000000003,0,7406.28,0,0,0,0,0,0,0,3,4,5
0010183588,3,0,0,0,463.32,602.32,602.32,0,0,0,0,0,0,4,0.12048809761952389,1,CA,City 13429,-0,602.3199999999999,0,0,0,0,0,0,0,0,0,0,3,2,2
0010173832,2,319.2,1890.86,1890.86,1890.86,1890.86,7259.33,0,0,0,0,0,1,3,0.11297214860743036,7,MN,City 5538,-0,0,0,3541.4700000000003,319.2,0,3398.66,0,0,0,0,1,3,1,1
0010017714,3,1176.25,1294.85,2650.41,4446.21,6006.92,6215.47,0,0,0,0,1,1,0,0.06077653882694136,13,WY,City 13320,-0,492.9,539.7,2252.74,237.2,2560.71,132.22,0,0,0,0,0,3,1,5
0010220575,1,648.76,1398.54,1832.14,2317.44,2484.64,3754.76,0,0,0,0,0,0,0,0.7511022204440888,6,OH,City 7570,-0,301.39,1342.45,0,2110.92,0,0,0,0,0,0,0,3,1,5
0010221450,1,0,0,0,0,1512.76,3155.62,0,0,0,0,0,0,4,0.63125025005001,7,OK,City 215,-0,514.6600000000001,0,2040.96,0,0,0,600,0,0,0,0,35,0,6
0010167708,1,0,3432,3432,3432,3432,3432,0,0,0,0,0,0,5,0.6865373074614923,1,TN,City 7962,-0,3432,0,0,0,0,0,0,0,0,0,0,3,1,3
0010110157,2,0,0,11404.48,16538.7,22950.87,25891.16,0,0,1,1,1,2,2,0.035647825913036515,11,MT,City 12178,-0,0,0,1945.29,3790.4,0,20155.47,0,0,0,0,0,3,2,5
0010305953,2,4912.43,7130.86,9669.5,10666.01,11170.1,15070.96,0,1,1,1,1,1,0,0.5035731786589329,14,MI,City 10853,-0,2755.47,0,11288.85,74.1,0,0,952.54,0,0,0,0,3,2,5
0010266772,3,4344.01,6535.98,11578.6,11578.6,11578.6,21950.3,0,1,1,1,1,1,2,0.8475573778688934,8,MN,City 12696,-0,338.95,0,4136.5,0,0,16472.36,1002.49,0,0,0,0,3,2,5
0010137044,3,1919.3,8179.86,14028.53,18781.67,20999.11,27424.29,0,1,1,1,1,2,0,0.0969754790191608,7,IN,City 10522,0.024655081723038975,7143.75,17331.5,0,2949.04,0,0,0,0,0,0,0,3,3,5
0010256835,2,8130.6,8130.6,14618.66,17007.68,17007.68,18819.88,1,1,1,1,1,1,2,0.6910285514275715,11,IA,City 3968,-0,410.9,0,3241.94,0,1851.74,13315.3,0,0,0,0,1,3,2,4
0010005205,1,0,4041.33,5977.58,8192.07,8192.07,8192.07,0,0,1,1,1,1,3,0.15961148057402869,7,OK,City 6167,-0,0,0,1549.58,383.9,2502.98,755.1,3000.5099999999998,0,0,0,0,3,1,4
0010023096,3,1260,1355.78,10309.92,10309.92,10839.12,10982.79,0,0,1,1,1,1,1,0.2991544577228861,6,CO,City 12801,-0,642.7,0,417.22999999999996,0,0,1921.5,8001.36,0,0,0,0,3,3,4
0010231195,1,40,1175.28,1175.29,1175.29,4960.55,6465.62,0,0,0,0,0,1,1,0.07328466423321166,6,AZ,City 12363,-0,0,0,3705.5899999999997,40.03,2720,0,0,0,0,0,0,3,1,6
0010272211,1,978.54,1928.59,3430.65,3971.35,3971.35,3971.35,0,0,0,0,0,0,2,0.7944288857771555,5,NM,City 2493,-0,3593.59,0,0,0,0,377.76,0,0,0,0,0,3,1,4
0010338076,1,3272.84,3272.84,4027.44,4027.44,8846.61,11631.21,0,0,0,0,1,1,2,0.3315770788539427,7,IA,City 11294,-0,68.97,0,3774.84,0,0,7787.4000000000005,0,0,0,0,0,3,1,6
0010200259,1,897.32,944.2,1033.65,2477.95,2904.67,4133.82,0,0,0,0,0,0,0,0.8269293858771753,9,PA,City 8378,-0,139,2520.65,131.72,1342.45,0,0,0,0,0,0,0,3,1,2
0010188519,1,1384.4,2706.46,4662.5,7073.25,7598.75,10028.11,0,0,0,1,1,1,0,0.25141807090354523,11,MI,City 7986,-0,248.94,4975.42,2186.55,2573.52,0,0,0,43.68,0,0,1,3,1,5
0010009096,1,1564.58,3492,7008.86,8362.6,9794,12147.92,0,0,1,1,1,1,0,0.3574138706935347,11,NY,City 4675,-0,3626.2900000000004,1738,6701.88,81.75,0,0,0,0,0,0,0,3,2,5
0010295744,1,848.7,1239.14,1239.14,1514.14,2965.05,6836.05,0,0,0,0,0,1,1,0.09180709035451773,7,IA,City 11294,-0,275,0,905.55,0,0,5655.5,0,0,0,0,0,3,1,6
0010183984,3,4544.33,7330.51,15547.73,26157.45,29016.36,33023.1,0,1,1,2,2,2,0,0.3209368374734989,13,CA,City 13783,-0,12196.15,7033.45,13305.32,488.17999999999995,0,0,0,0,0,0,0,3,5,5
0010215416,1,0,1079.4,1079.4,1913.4,1913.4,3377.05,0,0,0,0,0,0,3,0.6755451090218044,3,VT,City 13699,-0,1668,1709.0500000000002,0,0,0,0,0,0,0,0,0,3,1,5
0010065551,1,4214.3,6118.01,6157.28,7942.08,9304.74,9304.74,0,1,1,1,1,1,1,0.2152477623881194,8,IA,City 7313,-0,0,0,1114.1,39.27,1741.5,5409.7,1000.17,0,0,0,0,3,1,5
0010046238,2,0,0,0,0,0,20029.55,0,0,0,0,0,1,5,0.7515150757537876,11,IA,City 323,0.5008147146081394,260.56,0,553.5500000000001,26.37,5148,13023.8,1017.27,0,0,0,1,3,2,1
0010214156,2,1442.16,4082.16,6887.16,11177.16,13235.79,16370.79,0,0,1,1,1,1,0,0.5685679283964199,3,ID,City 7953,0.0052481716164879,16457.16,0,0,-86.37,0,0,0,0,0,0,0,3,3,5
0010396804,1,3017.84,5210.9,7882.18,9306.94,11085.8,14208.65,0,1,1,1,1,1,0,0.46045552277613877,13,NC,City 7321,0.020920257024238144,0,8201.63,4274.88,1732.1399999999999,0,0,0,0,0,0,0,3,1,5
0010229959,1,760.43,1236.13,2511.31,2593.53,3075.91,3788.39,0,0,0,0,0,0,0,0.7578295659131827,7,NY,City 6318,-0,75.9,2552.3,0,1160.19,0,0,0,0,0,0,0,3,1,5
0010194908,4,0,11922.99,67424.94,67424.94,67424.94,67424.94,0,1,3,3,3,3,4,0.34850577011540235,7,MT,City 3371,-0,0,0,66274.69,0,0,0,1150.25,0,0,0,0,3,3,4
0010006008,3,8210.34,16626.45,21208.49,24546.7,28527.61,35317.53,1,1,1,1,2,2,0,0.4127177087083483,8,TX,City 3326,-0,26219.66,0,619.59,0,2562,5916.28,0,0,0,0,0,3,4,5
0010031940,5,10449.21,22513.77,24660,25869.39,28489.68,29691.36,1,1,1,2,2,2,0,0.18766190647625908,13,WA,City 10103,-0,0,66,23014.08,2092.2,0,0,4000.68,518.4,0,0,0,3,5,4
0010152811,2,1404.44,4712.1,5210.94,8735.51,13191.87,13310.47,0,0,1,1,1,1,0,0.41554427721386067,9,OK,City 6368,-0,0,0,7631.78,0,5678.69,0,0,0,0,0,0,3,1,5
0010256902,0,763,763,763,1047.94,1467.73,2327.11,0,0,0,0,0,0,2,0.46551510302060417,7,IA,City 6209,-0,184.28,0,1379.83,0,0,763,0,0,0,0,0,3,1,2
0010251588,1,0,383.04,641.92,980.9,2145.86,2739.43,0,0,0,0,0,0,1,0.547995599119824,6,MI,City 1988,-0,0,0,2356.39,383.04,0,0,0,0,0,0,0,3,1,5
